AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
2019-03-06,103.41108209246916,104.64638341070065,41,31.29386734314893,24.0,9.323227331978973,12.400240775699976,0.27241187516129034,99.65442887817206,4946724,0.24708017366403376,1.3447999999999998,0.0,28.375552917748863,100.00338709677423,100.12355310318813,47,42.84447397258492,116.0,11.88898010020693,13.153346984526964,0.2280890216129032,103.42451563615877,5884116,0.2004167589071313,0.0008000000000000001,0.0,30.44942359821621,100.0,100.00200025400049,75,29.254296464111505,3.0,12.298680220936609,11.43706583990847,0.2048940451612903,99.52115009601849,4340967,0.2100333049025806,0.0,0.0,35.979679596182386
2019-03-07,103.64709590896773,104.64676814876549,41,30.658323941905195,21.0,9.323227331978973,12.400240775699976,0.2720589338709678,99.78290743431722,4946724,0.2475950508457241,1.4019999999999997,0.0,29.14879791273953,100.00370967741941,100.0895425391436,47,42.02799058665258,113.0,11.88898010020693,13.153346984526964,0.22742315709677416,103.44456711176935,5884116,0.20095526570436686,0.0008,0.0,30.602720100614032,100.0,100.00142875285748,75,28.420755529853693,3.0,12.298680220936609,11.43706583990847,0.2044194451612903,99.53222777376686,4340967,0.2104472776211632,0.0,0.0,36.82507483695343
2019-03-08,103.8671304946118,104.66814939868587,41,31.392006418208517,21.0,9.323227331978973,12.400240775699976,0.2717383532258065,99.92162894145784,4946724,0.2481099280274145,1.4591999999999998,0.0,29.5077301262038,100.00403225806456,100.0612541658807,47,40.48805024863461,111.0,11.88898010020693,13.153346984526964,0.226757875483871,103.47091909073627,5884116,0.20149377250160247,0.0008,0.0,30.693339901969708,100.0,100.000952501905,75,29.46660052279711,3.0,12.298680220936609,11.43706583990847,0.2039377612903225,99.54574549504645,4340967,0.21086125033974584,0.0,0.0,35.8895469302297
2019-03-09,104.07118584940136,104.71052716046191,41,32.303332624943096,21.0,9.323227331978973,12.400240775699976,0.2714501332258065,100.07059339959379,4946724,0.2486248052091048,1.5163999999999995,0.0,27.62855290498567,100.00435483870972,100.03868798339941,47,41.23783609049535,124.0,11.88898010020693,13.153346984526964,0.2260931767741935,103.50357157305945,5884116,0.2020322792988381,0.0008,0.0,30.76531882982816,100.0,100.000571501143,75,29.490806680956073,3.0,12.298680220936609,11.43706583990847,0.20344899354838705,99.5617032598572,4340967,0.21127522305832847,0.0,0.0,33.849922616043855
2019-03-10,104.25926197333644,104.77390143409352,41,31.517700557809192,23.0,9.323227331978973,12.400240775699976,0.2711942738709677,100.22980080872514,4946724,0.24913968239079515,1.5735999999999997,0.0,27.313511666343125,100.00467741935488,100.02184399169974,47,40.688532001879636,114.0,11.88898010020693,13.153346984526964,0.2254290609677419,103.54252455873888,5884116,0.20257078609607373,0.0008,0.0,30.370019377182256,100.0,100.00028575057148,75,27.932422182885908,3.0,12.298680220936609,11.43706583990847,0.20295314193548386,99.58010106819911,4340967,0.2116891957769111,0.0,0.0,33.334080860239304
2019-03-11,104.43048536638945,104.85845205872185,41,33.217807189533296,23.0,9.323227331978973,12.400240775699976,0.2709668783870968,100.39064078633535,4946724,0.24965455957248556,1.6918999999999995,0.0,25.450146261134314,100.00499999677456,100.01072218755615,47,42.37567480956903,121.0,11.88898010020693,13.153346984526964,0.22477163,103.58212335978752,5884116,0.2031092928933093,0.0009000000000000002,0.0,30.37258275201239,100.0,100.00009525019051,75,29.667686799254376,3.0,12.298680220936609,11.43706583990847,0.20245505290322574,99.59722482283728,4340967,0.21210316849549374,0.0,0.0,31.35430451799436
2019-03-12,104.58485602856054,104.96417903434677,41,33.459330236230485,21.0,9.323227331978973,12.400240775699976,0.2707679467741936,100.55311333242436,4946724,0.2501694367541759,1.8102,0.0,26.69567913011755,100.00532257096874,100.00532257096874,47,40.91444201203436,132.0,11.88898010020693,13.153346984526964,0.22412088387096774,103.62236797620542,5884116,0.20364779969054492,0.001,0.0,30.001935840179872,100.0,100.0,75,29.72336795448325,3.0,12.298680220936609,11.43706583990847,0.2019547264516129,99.61307452377164,4340967,0.21251714121407636,0.0,0.0,31.73519641102297
2019-03-13,104.72237395984959,105.09108236096846,41,34.70184695122768,21.0,9.323227331978973,12.400240775699976,0.2705974790322581,100.7172184469922,4946724,0.2506843139358662,1.9285,0.0,25.376408541013998,100.00564514193745,100.00564514193745,47,40.84295424944615,122.0,11.88898010020693,13.153346984526964,0.2234768225806452,103.66325840799252,5884116,0.20418630648778055,0.0011,0.0,29.186270909749823,100.0,100.0,75,30.510928306245184,0.0,12.298680220936609,11.43706583990847,0.2014521625806452,99.6276501710022,4340967,0.21293111393265896,0.0,0.0,30.04858187840887
2019-03-14,104.84342674540588,105.20152135576026,41,32.95984061596871,21.0,9.323227331978973,12.400240775699976,0.27045089935483874,100.88279526473728,4946724,0.25119919111755656,2.0468,0.0,26.24250084756919,100.00596770968069,100.00596770968069,47,41.693540245711866,155.0,11.88898010020693,13.153346984526964,0.22285064161290324,103.70877419652336,5884116,0.20472481328501616,0.0012,0.0,29.15614541941278,100.0,100.0,75,29.485133062737077,0.0,12.298680220936609,11.43706583990847,0.20095943193548385,99.64485832125568,4340967,0.2133450866512416,0.0,0.0,30.63632141886896
2019-03-15,104.9480143852294,105.29549601872229,41,31.78116765884809,8.0,9.323227331978973,12.400240775699976,0.2703282077419355,101.04984378565966,4946724,0.251714068299247,2.1651,0.0,27.033577618606127,100.00629027419839,100.00629027419839,47,40.95687136198568,149.0,11.88898010020693,13.153346984526964,0.22224234096774195,103.75891534179793,5884116,0.2052633200822518,0.0013000000000000002,0.0,28.563317914189987,100.0,100.0,75,28.41560106582088,0.0,12.298680220936609,11.43706583990847,0.20047653451612904,99.66469897453213,4340967,0.21375905936982426,0.0,0.0,32.12084036743176
2019-03-16,105.0361368793202,105.3730063498545,41,31.51912577905633,8.0,9.323227331978973,12.400240775699976,0.2702294041935484,101.2183640097593,4946724,0.2522289454809373,2.2833999999999994,0.0,26.478188955304304,100.00661283549067,100.00661283549067,47,39.91804455668945,149.0,11.88898010020693,13.153346984526964,0.22165192064516132,103.8136818438162,5884116,0.20580182687948745,0.0014000000000000002,0.0,28.127972724092693,100.0,100.0,75,29.690047848215194,0.0,12.298680220936609,11.43706583990847,0.20000347032258065,99.68717213083148,4340967,0.21417303208840688,0.0,0.0,31.592484467136288
2019-03-17,105.10779422767828,105.43405234915687,41,30.964463660099874,5.0,9.323227331978973,12.400240775699976,0.2701544887096774,101.38835593703622,4946724,0.2527438226626277,2.4016999999999995,0.0,27.33462895315108,100.00693539355743,100.00693539355743,47,39.05626555508745,149.0,11.88898010020693,13.153346984526964,0.2210793806451613,103.8730737025782,5884116,0.20634033367672303,0.0015000000000000002,0.0,27.015090417332228,100.0,100.0,75,29.532976075491554,0.0,12.298680220936609,11.43706583990847,0.1995402393548387,99.71227779015378,4340967,0.2145870048069895,0.0,0.0,31.71667367810959
2019-03-18,105.16298643030355,105.47863401662943,41,31.11797871591649,21.0,9.323227331978973,12.400240775699976,0.2701034612903226,101.55981956749045,4946724,0.25325869984431804,2.519999999999999,0.0,26.85901960678457,100.00725794839872,100.00725794839872,47,38.11421739650068,154.0,11.88898010020693,13.153346984526964,0.22052472096774195,103.93709091808394,5884116,0.20687884047395866,0.0016000000000000005,0.0,26.94985703159439,100.0,100.0,75,31.07002591558412,0.0,12.298680220936609,11.43706583990847,0.1990868416129032,99.74001595249895,4340967,0.21500097752557207,0.0,0.0,30.067095497589413
2019-03-19,105.20171348719612,105.50675135227225,41,29.256820506008964,21.0,9.323227331978973,12.400240775699976,0.2700763219354839,101.73275490112192,4946724,0.2537735770260084,2.638299999999999,0.0,26.85901960678457,100.00758050001451,100.00758050001451,47,38.63587701188091,155.0,11.88898010020693,13.153346984526964,0.2199879416129032,104.0057334903334,5884116,0.20741734727119426,0.0017000000000000006,0.0,26.966371927063705,100.0,100.0,75,31.49866292580565,0.0,12.298680220936609,11.43706583990847,0.1986432770967742,99.77038661786708,4340967,0.21541495024415475,0.0,0.0,29.42944912908054
2019-03-20,105.22397539835592,105.51840435608514,41,29.68424158646165,21.0,9.323227331978973,12.400240775699976,0.2700730706451613,101.90716193793064,4946724,0.25428845420769874,2.7565999999999997,0.0,25.570048742770506,100.00790304840484,100.00790304840484,47,39.33368231482929,153.0,11.88898010020693,13.153346984526964,0.2194690425806452,104.07900141932659,5884116,0.20795585406842984,0.0018000000000000004,0.0,26.871334805734463,100.0,100.0,75,31.083740548633127,0.0,12.298680220936609,11.43706583990847,0.1982095458064516,99.80338978625817,4340967,0.2158289229627374,0.0,0.0,27.36581270582811
2019-03-21,105.21935736222972,105.52220701411652,41,29.634293660122186,21.0,9.323227331978973,12.400240775699976,0.2700923461290323,102.07887098966707,4946724,0.2548033313893891,3.0928999999999998,0.0,25.692386531794163,100.00670665158434,100.00673529817335,47,38.480457830953725,115.0,11.88898010020693,13.153346984526964,0.218964488973607,104.1530702576251,5884116,0.2084943608656655,0.0202,0.0,26.0925361468754,100.00017567200398,100.00017567200398,75,29.78562469316585,0.0,12.298680220936609,11.43706583990847,0.1977854476246334,99.83747036477736,4340967,0.21624289568132002,0.0022,0.0,28.576603935990306
2019-03-22,105.18785937881748,105.51815932636627,41,28.646755176531357,21.0,9.323227331978973,12.400240775699976,0.2701341483870968,102.24788205633114,4946724,0.2553182085710795,3.4292,0.0,25.763052562767204,100.00399130955299,100.00407724932012,47,36.655360290202786,115.0,11.88898010020693,13.153346984526964,0.2184742807917888,104.22794000522896,5884116,0.2090328676629011,0.0386,0.0,27.295014162369966,100.00052701601193,100.00052701601193,75,28.772039933961487,0.0,12.298680220936609,11.43706583990847,0.19737098255131968,99.8726283534247,4340967,0.21665686839990264,0.0044,0.0,28.27268317022489
2019-03-23,105.12948144811922,105.50626129283444,41,28.486245427600174,21.0,9.323227331978973,12.400240775699976,0.2701984774193548,102.41419513792287,4946724,0.25583308575276986,3.765499999999999,0.0,26.81016458534153,99.99975702231085,99.99992890184507,47,35.91650355207654,115.0,11.88898010020693,13.153346984526964,0.21799841803519052,104.30361066213815,5884116,0.20957137446013674,0.057,0.0,26.96300468172585,100.00105403202384,100.00105403202384,75,29.39705761600328,0.0,12.298680220936609,11.43706583990847,0.1969661505865103,99.90886375220016,4340967,0.2170708411184853,0.0066,0.0,29.195838722698003
2019-03-24,105.00161670037599,105.44390949046587,41,28.605692164966396,21.0,9.323227331978973,12.400240775699976,0.270277889516129,102.5752869261578,4946724,0.2563479629344602,3.982799999999999,0.0,26.221705583792982,99.99396346727724,99.9942499331676,47,35.44898552973722,115.0,11.88898010020693,13.153346984526964,0.21753253771994133,104.37729692495472,5884116,0.21010988125737234,0.0753,0.0,27.174585175829648,100.00175672003974,100.00175672003974,75,29.167398314276827,0.0,12.298680220936609,11.43706583990847,0.1965735943914956,99.946162761138,4340967,0.2174848138370679,0.0088,0.0,28.775017113543505
2019-03-25,104.80426513558778,105.33110391926056,41,27.434849312851995,21.0,9.323227331978973,12.400240775699976,0.27037238467741936,102.73115742103602,4946724,0.25686284011615057,4.200099999999999,0.0,27.01392246474505,99.98661064445207,99.98704034328765,47,35.71933536814667,115.0,11.88898010020693,13.153346984526964,0.21707663984604106,104.44899879367864,5884116,0.21064838805460795,0.0936,0.0,25.877911884492732,100.00263508005959,100.00263508005959,75,30.4206345839468,0.0,12.298680220936609,11.43706583990847,0.1961933139662756,99.9845253802382,4340967,0.21789878655565054,0.011,0.0,28.219542863731323
2019-03-26,104.5374267537546,105.1678445792185,41,26.56682565181495,21.0,9.323227331978973,12.400240775699976,0.27048196290322585,102.88180662255745,4946724,0.2573777172978409,4.4174,0.0,28.50193336027659,99.97769855383557,99.97830013220532,47,35.87230566436807,114.0,11.88898010020693,13.153346984526964,0.2166307244134897,104.51871626830992,5884116,0.2111868948518436,0.1119,0.0,26.79204998054347,100.00368911208344,100.00368911208344,75,30.07513647068487,0.0,12.298680220936609,11.43706583990847,0.1958253093108505,100.02395160950071,4340967,0.2183127592742332,0.013200000000000002,0.0,28.284300871890842
2019-03-27,104.20110155487644,104.95413147033968,41,26.36183627856097,21.0,9.323227331978973,12.400240775699976,0.2706066241935485,103.02723453072213,4946724,0.2578925944795313,4.6347,0.0,28.743370439281158,99.9672271954275,99.96802929992052,47,34.25850289834676,104.0,11.88898010020693,13.153346984526964,0.2161947914222874,104.58644934884852,5884116,0.2117254016490792,0.13019999999999998,0.0,28.11385458380797,100.00491881611126,100.00491881611126,75,29.358698729079546,0.0,12.298680220936609,11.43706583990847,0.19546958042521995,100.06444144892559,4340967,0.21872673199281575,0.015400000000000004,0.0,30.51325792139513
2019-03-28,103.7952895389533,104.68996459262415,41,24.95065317929373,21.0,9.323227331978973,12.400240775699976,0.2707463685483871,103.16744114553005,4946724,0.2584074716612217,4.852,0.0,29.901389418628,99.95519656922798,99.9562278464333,47,34.70719579859564,104.0,11.88898010020693,13.153346984526964,0.21576884087243406,104.65219803529457,5884116,0.2122639084463148,0.1485,0.0,28.438240688290826,100.00632419214304,100.00632419214304,75,29.7680882664337,0.0,12.298680220936609,11.43706583990847,0.1951261273093842,100.10599489851286,4340967,0.2191407047113984,0.0176,0.0,30.611115976185413
2019-03-29,103.31999070598516,104.37534394607181,41,25.196882341140746,21.0,9.323227331978973,12.400240775699976,0.2709011959677419,103.30242646698122,4946724,0.258922348842912,5.0693,0.0,28.7687583346275,99.94160667523701,99.94289577174364,47,34.94097835177814,104.0,11.88898010020693,13.153346984526964,0.2153528727639296,104.71596232764792,5884116,0.21280241524355045,0.1668,0.0,27.371619226997257,100.0079052401788,100.0079052401788,75,29.897004085350364,0.0,12.298680220936609,11.43706583990847,0.19479494996334315,100.14861195826245,4340967,0.21955467742998105,0.0198,0.0,29.055735003247328
2019-03-30,102.77520505597204,104.01026953068278,41,25.439150324858755,18.0,9.323227331978973,12.400240775699976,0.2710711064516129,103.43219049507563,4946724,0.25943722602460234,5.2866,0.0,29.663085630416546,99.92645751345455,99.92803307585156,47,34.48008550771123,104.0,11.88898010020693,13.153346984526964,0.21494688709677426,104.77774222590858,5884116,0.21334092204078609,0.1851,0.0,27.015930271236954,100.00966196021857,100.00966196021857,75,29.872785928698868,0.0,12.298680220936609,11.43706583990847,0.1944760483870968,100.1922926281744,4340967,0.21996865014856368,0.022,0.0,30.155720354589977
2019-03-31,102.16093258891395,103.59474134645693,41,25.103705503186337,18.0,9.323227331978973,12.400240775699976,0.27125609999999994,103.55673322981328,4946724,0.25995210320629275,5.503900000000002,0.0,30.67327998428031,99.9097490838806,99.911639758757,47,33.70223409421856,115.0,11.88898010020693,13.153346984526964,0.21455088387096774,104.83753773007666,5884116,0.21387942883802166,0.2034,0.0,26.856609117449004,100.01159435226226,100.01159435226226,75,29.41281405315247,0.0,12.298680220936609,11.43706583990847,0.1941694225806452,100.23703690824871,4340967,0.2203826228671463,0.024200000000000003,0.0,31.848386975451355
2019-04-01,101.56288656057936,103.18387235766569,41,25.131556790293285,18.0,9.323227331978973,12.400240775699976,0.2714446858064516,103.66649913554592,4946724,0.2595465083652161,6.4978000000000025,0.0,30.3184521718612,99.89534418255468,99.89754616463566,47,31.799849703186197,130.0,11.88898010020693,13.153346984526964,0.21416002161290326,104.88660422311766,5884116,0.2139541958469611,0.3516,0.0,28.598064138609576,100.0234832290976,100.0234832290976,75,30.212697352392716,0.0,12.298680220936609,11.43706583990847,0.19386813483870974,100.27547139149132,4340967,0.22002426634967556,0.0907,0.0,29.721895298308212
2019-04-02,100.98106697096821,102.77766256430891,41,26.41826356997661,18.0,9.323227331978973,12.400240775699976,0.2716368638709678,103.76148821227359,4946724,0.2591409135241394,7.4917000000000025,0.0,31.380506669556237,99.8832428094768,99.88575229348754,47,31.859313031298537,130.0,11.88898010020693,13.153346984526964,0.21377430032258068,104.92494170503159,5884116,0.21402896285590053,0.4998,0.0,29.449404383079532,100.04532859072458,100.04532859072458,75,30.437185822396394,0.0,12.298680220936609,11.43706583990847,0.19357218516129035,100.30759607790225,4340967,0.2196659098322048,0.1572,0.0,28.611125917288327
2019-04-03,100.4154738200805,102.37611196638667,41,26.140667437310896,18.0,9.323227331978973,12.400240775699976,0.2718326341935484,103.84170045999632,4946724,0.2587353186830627,8.4856,0.0,30.18901894863265,99.87344496464688,99.87625814531259,47,31.506033743542446,130.0,11.88898010020693,13.153346984526964,0.21339372,104.95255017581844,5884116,0.21410372986484,0.648,0.0,29.424255398418143,100.0771304371432,100.0771304371432,75,30.16490977386962,0.0,12.298680220936609,11.43706583990847,0.19328157354838715,100.33341096748146,4340967,0.21930755331473406,0.2237,0.0,28.40402092083568
